x0,x1,x2,x3,x4,x5,x6,x7,duration,event
1.8280731,0.5863084,0.24062513,0.87999517,0.5915297,1.7677333,0.07326988,1.267761,253.00496,1
1.8123628,1.9533408,1.3002611,1.899846,0.15131892,0.7185567,0.017429395,1.9623675,749.69586,1
1.805453,0.05610511,0.036265302,0.733939,0.51707596,1.6938646,0.3209688,1.581299,265.29276,1
1.1089194,0.7547836,0.29143953,1.9953827,1.2359723,0.87876445,0.7422551,1.8114564,216.5051,1
1.6423836,1.6223716,1.232397,1.7759131,0.59855676,1.4074123,0.80889547,1.1999977,203.03265,0
1.996306,1.9690496,1.025238,1.1477269,1.7946435,1.9712714,1.5572156,0.13036892,285.6232,1
0.64527947,1.7931247,1.536705,1.4844662,1.3358464,0.8305277,0.8064826,1.617865,6.550935,0
0.5875606,1.3696637,1.452417,1.689112,0.63977116,1.4837785,0.2129798,0.27612346,264.1743,1
0.8346721,0.11045155,1.8953966,1.8037916,0.09786739,1.6766235,1.0177484,1.4039258,384.2758,1
1.7738624,1.153949,0.2326542,0.005157221,0.9938431,1.8984643,1.1452438,0.7458783,509.28983,1
0.061844036,1.8299588,0.6543133,1.4095548,1.3884743,0.5077663,0.12755501,0.77000076,294.63486,0
0.634262,1.4005128,1.639565,0.44489083,1.0564622,0.08121669,0.42851165,1.5235232,156.43498,1
1.5867966,1.5528089,0.28477585,1.1020695,0.84541684,1.9829726,1.3081397,1.8704041,158.39165,0
0.2907006,0.9017466,1.5432152,0.73571545,1.265017,1.0234044,1.9838588,0.3477451,132.71416,0
1.8706974,0.8031419,0.9359859,1.0572038,0.5307331,1.9273149,1.8229744,1.9458102,229.13008,1
1.9938391,1.3396002,0.903371,1.7014678,0.047609754,1.6688081,0.99457204,1.3464401,246.05743,1
0.7480921,0.73724633,0.0634343,0.8475789,0.8167084,0.4495822,0.49464655,1.1682792,201.99606,1
0.63554287,1.6605039,0.22277021,1.1552899,0.32008946,1.0564812,1.1050918,1.2845954,177.86655,1
0.8548499,1.0189494,0.36190525,0.9260307,0.7460608,1.3322622,0.86964345,1.5586833,110.196495,1
0.8519842,0.47154236,0.54737747,0.09057045,1.0798377,1.6617618,1.5382234,0.87557894,394.28662,1
0.3922407,1.7269689,0.11356207,0.79844546,1.7132303,0.78635335,0.23575094,0.531899,379.0238,1
1.2000589,0.3040718,1.3098706,0.8763239,0.668779,0.48185095,1.64666,0.7933479,235.642,1
1.4769585,0.88071036,0.18373437,0.88101196,1.0153756,0.9156844,1.6324835,1.8217027,189.28656,1
1.5735574,1.1655638,1.0828999,1.289232,0.5756606,1.6236937,1.7136964,0.5344343,354.69833,1
1.8056364,1.6974654,0.8489735,1.8180004,0.24087799,0.05597312,0.69573367,1.1308714,295.74426,1
0.7028852,1.8841355,0.50942045,0.5624268,1.2696552,0.0077277645,1.4551141,0.75493896,230.15744,1
1.9554957,1.3828351,0.10442991,0.18525562,0.17633621,1.9052445,1.368103,0.85521203,202.7968,1
0.4009654,1.7472795,0.40311185,1.4133584,1.5266488,0.5893122,1.0098295,0.44597855,304.64838,1
0.7578593,1.9302688,1.3862761,1.6932284,1.0811992,0.4780795,1.4257597,1.001136,229.16853,1
0.35369775,0.8248598,1.2696804,1.4706637,0.48644158,1.7519947,0.7591022,0.54227346,268.08356,1
0.3902401,1.6083426,0.70832914,0.96679807,0.44563964,1.3721821,1.5620668,0.6788505,100.092804,0
1.8901588,0.06122122,0.26588622,1.177574,1.4028137,0.50136596,1.1081421,0.6367725,338.1807,1
1.1081785,1.3186554,1.9456161,0.9113937,1.2964321,1.1560785,0.6351098,0.50612825,253.75697,1
1.9757414,0.41370472,1.5805506,0.29317477,1.6087025,0.3714569,1.9343133,1.3719753,293.04413,1
0.18023649,1.3863542,1.2072415,0.6750925,0.521472,1.4375216,1.4827228,0.6544117,289.27737,1
1.7524543,0.53765446,0.13972886,1.1997356,0.21414115,0.55332816,1.0143728,0.5727192,360.83234,1
0.42999268,1.4063709,1.0939987,1.6795225,1.1624792,0.96689445,0.5225127,1.5841317,380.6112,1
0.39374202,0.4844568,1.6831772,1.482385,1.225747,0.07784106,0.25451523,0.99991494,87.01186,0
1.4926778,0.92820174,0.03458605,0.36854,1.1775334,1.3884342,0.06685662,0.08666351,424.1654,1
0.5226202,0.1670034,1.0838925,0.24740396,1.2964387,1.5544506,1.9410334,1.8968139,191.40805,1
0.5467303,0.058819205,0.65882444,1.4169602,0.11960242,0.7194253,0.5960691,0.43869126,374.95657,1
1.4122615,1.318194,1.0709882,1.8215493,0.2062777,0.29937845,0.76689935,1.3117641,217.90695,1
1.1681585,0.14808537,1.9168496,0.61012965,0.7179452,1.2472596,1.890331,1.3253765,359.24612,1
1.9095466,0.37518224,1.2376199,1.6577578,1.0180489,0.72434735,1.9695171,0.28197467,462.17102,1
0.82185906,1.7467475,1.8009615,1.9607642,1.7696952,0.10191405,1.859533,0.8563344,361.82495,1
1.3032384,0.78855175,1.6273361,1.1518385,1.6910893,0.38754293,0.36996618,0.8807536,8.2695,0
0.00950309,1.385706,0.5921075,1.1145988,0.14000712,0.34128872,1.2457184,0.61132526,271.9409,1
0.4294439,0.457693,0.42963874,1.2457019,0.33538243,0.7254127,1.3757738,1.0273421,213.83183,1
1.1945617,0.50181395,1.8654298,0.8277585,0.5739279,1.8086524,1.3105792,1.2278917,362.0227,1
1.7734693,0.11708057,1.675359,1.3557287,0.7199856,0.5127027,0.2096118,1.8821484,306.70493,1
0.2838242,0.5188771,1.3822143,1.4203049,0.3215374,1.6282623,1.0205746,1.6969134,140.72057,1
0.17457078,0.085659996,1.2739807,0.3000476,1.0498981,0.028217519,1.5598586,1.7990603,428.89377,1
1.6777655,1.9167056,1.8061916,0.888036,0.7966964,1.7923673,1.8538775,1.9456719,436.8792,1
1.5366344,0.40397766,1.8899083,1.8942829,1.3322628,1.7145605,1.1223528,1.8882539,320.13266,1
0.1878728,1.7279274,0.11100726,0.67821413,0.27065128,0.9582702,0.46449232,1.9041448,202.67593,0
1.1186427,1.7954614,0.55611694,0.05195512,1.5513101,1.4047554,1.0909833,1.6306854,195.84274,1
1.6801687,1.1758066,1.9318556,1.4394239,1.3537507,0.7228436,0.004517157,0.48188534,230.3863,1
1.527841,1.4197425,0.6620443,1.251166,0.39057496,0.5272554,1.8948162,0.8263611,274.5657,1
0.48997518,0.9742165,0.77403176,1.459058,1.9242322,1.1834749,1.1822944,0.7296677,139.05238,1
1.1292619,0.63865775,0.0021841486,1.7321924,0.85888815,0.984177,0.16700183,1.674221,324.27673,1
0.34067413,0.82124233,1.6805311,0.9155659,1.8623047,0.4186286,1.4304657,1.955997,301.8106,1
1.0992273,1.3843678,0.7864533,1.5026747,1.8177481,1.4061111,1.8718574,1.1773053,12.387804,0
1.154275,0.6092548,1.419255,1.763905,1.2926325,0.46607843,1.0882182,1.5118748,300.58496,1
1.8787266,0.3131921,0.25499418,0.8258871,0.25122234,1.9608579,0.84860873,1.067221,244.44029,1
0.45417556,0.89825225,1.9693879,0.9773743,0.017647851,0.48505506,1.9569097,1.978135,207.45995,1
0.42098618,1.2305281,0.15381666,1.1548833,0.2518414,1.637323,1.87915,0.3459736,235.99806,1
0.92542434,0.20408599,0.67828,0.13019551,0.529093,1.9804473,0.08920653,1.7179366,368.4161,0
0.15490516,1.0579939,0.9042396,1.8631094,0.39809972,0.35936403,1.4974282,1.4514389,305.99753,1
1.3983636,0.052254234,0.5199194,1.6797904,1.2017162,1.2043898,0.59183323,0.52034616,314.24292,0
1.8931098,1.4555106,0.25373223,1.8754139,1.1647403,0.66672474,0.7942789,1.450809,232.4284,1
0.7525453,1.1574897,1.420999,0.39075,1.8884829,0.71234554,0.8387495,1.3970287,285.72412,1
1.2175702,0.88023967,1.2994841,1.8056567,1.6005672,1.648518,0.5168168,0.8388067,159.5589,1
1.1076382,0.08838164,1.5395844,0.6469268,0.56519216,0.518584,0.5667585,0.6760297,338.78583,1
1.2096491,1.1671306,0.5114235,0.41284856,1.6527164,0.18544668,1.0256457,1.0411217,175.93108,1
1.1482736,1.7713002,1.2478279,1.9472675,1.7427062,0.42948052,0.48236662,0.68954825,157.29527,1
0.78302884,1.1059903,0.46502528,0.44469038,0.7627799,1.3440462,1.3762512,1.9522334,498.4463,1
0.40483087,0.7857183,1.929355,1.3800175,1.1845571,1.079292,0.15102077,1.7867476,295.10352,1
1.2510104,1.1433349,1.0790007,0.78382844,0.5093294,1.510644,1.019135,0.067879066,249.3572,1
0.798189,1.8572073,0.74778914,0.826466,1.2479223,1.6033496,1.3369223,1.7001095,144.69577,1
0.22794117,1.8491851,1.8078439,1.0382972,1.2494844,0.4256261,0.8958949,0.4054067,339.02026,1
0.04395336,1.9618062,0.518293,1.1862166,0.60050076,0.74124324,0.7955231,0.6700935,355.8469,1
1.2747995,1.9218725,0.8572693,1.9466535,1.3355944,1.2142724,0.4742077,0.12584141,275.51947,1
1.7038696,1.1479621,0.82882774,1.6239346,0.62116075,1.5672345,0.65592766,1.8417624,345.09085,1
0.53593373,0.27510825,1.3961934,0.3256945,1.8987261,1.3111103,0.46172133,0.41763785,407.5664,1
1.8477501,1.2157159,1.787472,0.22045042,1.8507844,1.0400987,1.3368438,0.74575096,336.3343,1
0.11828064,1.9159449,1.9891967,0.7290937,1.8877358,0.3354526,0.3093689,0.14622368,197.63791,1
0.78253883,0.1046045,0.7893144,0.27678084,1.4610556,1.6667253,1.3756309,0.4009883,195.29623,1
1.5336964,0.4990004,1.5189772,1.1347952,0.733425,0.16698475,1.655019,1.8793058,470.22165,1
1.3318355,1.9290831,1.8682228,0.3892168,1.4624248,0.69860965,0.9750347,0.31393087,8.77528,0
1.9495589,1.4522748,0.53381664,0.7429434,0.8449659,1.4950675,1.8513945,0.64288026,280.97784,1
0.9450002,1.1864152,0.78668797,1.0083627,0.21141526,0.33534878,0.8022025,1.829878,196.99336,1
0.6987161,0.49958563,1.4857244,1.8982604,0.9182472,0.017209912,1.3762987,0.8301216,226.54662,1
1.3472911,0.55543303,0.0048162877,0.68899244,1.4095846,0.7862266,0.4383483,0.92801374,364.50668,1
1.5046971,0.23886618,1.383504,1.3346881,0.74147576,1.9406724,1.7894106,0.63232297,445.08167,1
0.062182188,0.61660963,0.40944389,1.0945039,1.8374889,1.740675,0.61165833,0.8571951,360.73767,1
0.0730844,1.088327,0.12673596,1.8772123,1.7338676,0.42837524,1.3987373,1.1360408,362.86252,1
1.6027154,0.9513042,0.38354394,1.2796868,0.16056065,1.169176,0.42540962,1.3698729,310.85257,1
1.6560863,0.21904945,0.8005371,1.4670432,0.3274061,1.1330473,1.343678,0.7095872,250.52371,1
1.6639645,1.0213164,1.2539897,0.28174558,0.04632035,0.10149714,1.8078403,1.7652848,229.13632,1
1.6151829,0.3992242,1.0509173,1.5922343,1.3493384,0.23104239,1.7910824,0.3213648,187.52812,1
0.3435914,1.8020172,0.9692339,0.7457836,1.1073135,1.9627947,0.23926091,1.5138977,427.46396,1
0.6686517,0.23409854,0.8438667,1.0975058,0.4119233,0.81053895,1.271352,1.152896,230.34256,1
1.4463211,1.6728091,0.81828064,0.84593457,0.99338424,1.1327068,0.21664535,0.6252707,277.68365,1
0.3437836,0.7717055,1.9467082,1.1654619,0.85876304,1.1318738,1.3381531,0.8699069,259.41196,1
0.8954196,1.4028022,0.121725164,1.0801611,1.0946556,1.5135045,1.9652895,1.5915096,295.8718,1
1.0075772,0.33890635,1.1765219,1.6685978,1.8648281,1.6506208,0.37793723,1.4251517,309.07407,1
1.7603099,1.362034,1.3715041,1.0003246,1.2739525,0.58876145,0.17762017,1.6554298,286.46332,0
1.8862886,1.7136446,0.6678271,0.1870603,0.56027675,1.6856707,1.311629,1.9333885,252.21457,1
0.68536204,1.1029443,1.5800765,0.46798387,1.92818,1.1847954,0.015795127,0.05030655,388.0423,0
1.7644321,1.2905631,1.526145,1.568032,0.84091955,1.5972224,1.8750648,0.3443422,228.77347,1
1.5282727,0.615584,0.642986,0.8255097,1.727439,0.044112135,0.8678524,1.3600953,282.02704,1
0.22083092,1.5845072,1.8838052,0.18186964,0.30589628,1.9481945,0.39571127,0.15787935,257.29373,1
1.9043851,1.7852454,1.311451,1.1028619,1.8384655,1.3110402,1.3167933,1.6873711,273.87375,1
1.3064914,1.0073538,0.779443,1.0062678,1.0449573,0.7216638,0.89623684,1.6037439,176.80515,1
0.83302677,0.051119532,0.56603867,0.46348372,1.587164,0.8985861,0.5606211,1.6214098,240.3383,0
0.038433608,0.34850168,1.6539097,1.1013035,1.5472995,1.676352,1.883927,0.1268492,415.66983,1
1.5984695,1.4175323,0.4140512,1.8634045,0.8084038,1.7752211,1.2102274,1.0534959,272.97705,1
0.31904787,1.8286552,1.1133238,0.012184811,0.03656908,1.5552652,0.32387272,1.1974769,584.3682,1
1.3621639,0.5587312,1.1386276,0.4805175,1.8926308,1.7203404,0.57608557,1.057629,330.72968,1
1.0012658,1.9200466,0.78805757,1.1244551,1.8574132,0.3256221,1.1009712,0.21134584,262.67236,1
1.2349979,0.7313664,1.9352721,0.83081836,0.2723753,1.6679999,1.6417334,1.3897192,268.74133,1
1.4976236,0.52943045,1.284107,0.07603974,0.3937803,1.8645589,1.4784706,0.46134508,327.45074,1
0.22276618,1.8978388,0.22437534,0.51414007,0.365268,0.014927641,0.62826955,1.9483577,442.28268,1
0.6838066,1.0086098,1.4918716,1.1021602,1.487183,1.3232718,1.217126,1.2992978,153.23566,1
1.5983287,1.4203827,1.5835499,0.29119527,1.3553475,1.4740438,0.59993285,1.7491547,328.83456,1
0.6094232,0.48766425,1.7341937,0.49403968,0.8310049,0.7358457,1.7961236,0.9104715,177.62416,1
1.3886179,1.5880778,1.2558072,1.887389,1.605015,0.80041325,1.9016237,1.0491496,324.29193,1
0.045154646,0.52002656,1.2434592,0.3136298,1.1681361,0.723196,1.068771,0.0037496958,239.80438,0
1.6968427,0.72385097,0.28031686,0.8758317,0.9723546,1.2748054,1.0491248,0.08704717,281.2265,1
1.7430246,0.91301787,0.15397555,1.5456564,1.3203088,1.2988756,0.853828,0.82099414,124.948814,1
1.0726773,0.10118882,0.59791553,1.9757884,1.3243849,0.83786833,0.4447262,1.4904187,162.31311,1
0.5205806,0.3247402,0.3090298,1.4585266,1.2856205,0.1396122,0.23008563,1.2676938,338.52737,1
1.1422322,1.3719981,0.35607782,1.4531758,1.872193,1.2021006,0.39226004,1.3590877,124.21304,1
0.68616337,0.098575495,0.6046774,1.8111702,0.8222786,1.7293307,1.0173187,1.0339559,319.75903,1
0.010432642,1.2742082,0.21562769,0.9574968,0.5206337,0.78476596,1.0741547,0.02892823,385.9759,1
0.56916714,1.9792238,0.114798255,0.638787,0.64284295,0.75877184,1.3695618,0.4954876,311.5937,0
0.92053866,1.2897271,0.64464414,1.8975452,1.9593452,0.23934713,0.6876398,0.41594413,269.30463,1
0.3735792,0.9819597,1.1276542,0.85130405,0.54510975,0.55724317,1.9842563,1.8473548,312.61646,1
0.15179768,1.3131013,0.91375524,1.3776282,1.1939214,1.7785048,0.13397662,0.6991958,97.60033,0
1.9709883,0.3645707,0.25466686,1.457944,1.5548704,1.3445472,1.5523916,1.3874432,186.9191,1
0.27154136,1.2164438,1.5537534,1.7310332,0.49247047,0.25486153,1.5621809,0.5130967,354.20807,1
0.063858956,1.6504271,1.0119823,0.65326625,0.02285821,0.07065489,1.5852466,0.9794118,474.9035,1
0.2994441,0.7170113,0.3306103,0.22576311,0.55261564,1.0990171,0.42001322,0.68734217,326.34268,1
0.95586175,0.84005946,0.25725558,0.077731274,0.07091746,0.70035803,1.4376042,0.2625106,253.97739,1
1.5739602,1.4313486,0.007886982,0.053495746,0.39006644,0.11224182,1.0626862,0.07925452,433.21667,1
1.6052917,0.9859241,1.4559088,1.5014051,1.0135279,1.8507258,1.9804815,0.7184294,244.32704,0
0.25172827,0.7264764,0.4467078,1.0620114,0.7567752,0.9608988,1.5263752,0.54804194,341.73294,1
1.0749495,0.6703225,1.5699217,1.2790732,0.017009461,1.3201027,0.340324,1.4489475,359.31027,1
1.1346773,0.80296534,1.3881328,1.7131866,1.5574874,1.0907586,1.4453887,0.8278291,145.28105,1
1.5780523,1.6581038,0.27458766,0.47606272,0.5399775,0.33216342,0.78507,0.38606644,313.83615,1
1.1910787,0.20323089,0.5398383,1.3310413,0.79709023,0.8429255,1.5958505,1.9690231,325.7347,1
1.1301355,0.15813434,0.20580594,1.9370015,1.3584698,1.5049382,1.3515276,0.3592352,405.0116,1
0.89672434,1.5961609,1.732726,0.47467104,1.1919236,0.3142038,1.9165537,0.5044086,330.12625,1
1.4532703,0.46222588,1.2321079,1.3185287,0.6568562,1.6376678,1.7707418,1.7101399,393.01468,0
0.6615964,1.4886805,1.1189815,1.1852566,0.9548502,1.2005223,0.2713083,0.8176945,131.10501,1
0.35534352,0.56021106,0.25562906,0.42499122,1.5638585,1.0996729,0.04728624,1.577049,346.7494,1
1.8189368,1.7608585,1.6460338,1.9844329,1.1728039,1.9251753,1.8976885,0.6264775,291.43967,0
1.7268676,1.5849453,1.5515976,1.7925615,0.76838005,0.8001099,1.2801046,1.4756091,345.25375,1
1.7594742,1.7516906,1.4426793,1.9137856,0.35725725,1.9006797,0.12838297,1.1112437,534.9161,1
0.18039392,1.136002,0.78021944,0.16321886,1.2962337,1.462396,0.34837082,1.3888735,204.66072,1
0.3580951,0.2747929,0.29472652,1.198157,1.5575817,1.1937875,1.6187029,1.1829547,377.87943,0
1.5946425,1.953045,0.7819196,0.29988435,0.27079362,1.1949552,1.0942061,0.36847076,361.3763,1
1.7642099,1.9134967,0.5064313,0.41376585,0.4278437,0.77484304,1.7064544,1.1919212,272.363,1
0.13510686,0.9459582,0.18066336,0.81242824,0.8070403,1.2967054,1.098908,1.7495096,199.33023,1
0.032550365,1.5479976,0.04531668,0.60857964,1.7593262,1.3808284,0.34399337,0.9815691,96.068954,0
1.4438083,1.8746866,1.2686424,0.049350824,0.9994037,0.30592328,0.0955591,1.1970212,45.095833,0
1.5538439,0.07212111,1.5671785,1.4127758,1.5039737,0.48945674,0.7871909,0.23950166,314.32642,1
0.4777819,0.6055793,0.6388733,0.35007977,0.37742358,1.8029408,1.5677872,0.6889554,224.59512,1
1.895287,0.47784543,0.8136409,1.6270506,0.88577276,0.46925065,0.7370709,1.0014422,303.1922,1
1.2412888,0.811213,0.8626087,0.5278872,1.0706946,0.43891248,1.7350525,1.4947342,212.02815,1
0.82055795,1.4944557,0.013991884,0.68897843,0.8806023,0.939597,1.497463,1.9256148,392.19577,1
0.75999427,0.7011997,1.2210305,0.5625072,0.28270066,1.9230818,1.6190599,1.9169991,484.7396,1
0.43566576,0.03561843,0.87452316,1.8672179,0.27665067,0.23437105,0.13790557,1.530036,263.2945,1
1.571853,1.3907521,0.10658369,1.4465767,0.8972576,0.31578884,0.59025204,1.0022937,265.54254,1
0.65930295,1.9394984,0.94948345,0.744301,1.3463309,1.3010901,0.004878561,1.2369474,357.96173,1
0.48753795,0.7504673,1.4126978,1.1147724,0.7373103,0.33482072,1.0109644,0.6387321,250.85904,1
1.8258556,1.0686933,1.731928,0.78036207,1.6548743,0.1130738,0.5962381,0.15635186,202.89375,1
0.06330036,1.8377244,1.4337375,1.2502202,1.0649856,1.1391081,1.2773807,1.6531596,348.06494,1
1.1937771,1.4971615,0.5619561,1.9535235,0.06379442,0.7731532,1.7640991,0.36104593,102.53953,0
0.2826762,0.73086154,0.8563894,1.8667881,1.6722391,0.92817926,1.9459502,1.2845569,301.09692,1
1.7473174,0.49211395,0.97792816,0.059434425,0.017760387,1.4109064,0.23658724,1.0956165,227.80719,1
1.392015,0.06446917,0.8974828,1.3683039,1.779462,0.5984602,1.948433,1.689083,384.3187,1
1.3012701,0.783851,1.4222207,1.6323866,0.60659975,1.9856601,1.8172387,0.9710029,241.25134,1
1.4456599,1.0480177,1.5218611,1.6539644,0.04644511,0.15826406,0.67293483,1.8352273,217.06238,0
0.7965472,1.7750244,0.9248678,0.57770586,1.8012904,1.1213416,0.7209686,0.088814005,252.83084,1
0.22186626,0.27862066,0.72967255,1.2146659,0.61518025,0.13105527,0.5296175,0.8173633,233.76076,1
1.9845399,0.7859738,0.17839083,1.1622297,1.8392801,1.5733914,1.6724366,1.8564636,213.07741,0
1.273087,1.9898455,0.06656314,1.6696794,1.7140213,1.8334007,0.95633894,1.5755118,236.26671,1
0.3901608,1.2062604,0.7172903,1.1923473,1.3511211,0.69413733,0.4324766,0.6433758,398.40585,1
1.3279145,1.3537484,1.4826338,0.25307322,1.6370348,1.3762956,0.061010152,0.6711957,291.22433,1
0.9334225,0.721235,0.23483378,0.41469258,0.049122788,0.18615432,0.5326002,1.6399405,108.62257,0
1.053275,0.8489958,1.3243259,1.0830212,0.26302785,0.44524673,0.44504473,1.199905,20.628944,0
0.9232487,0.77517015,1.1132784,1.9402316,0.6283869,1.0403908,0.96074003,1.4332861,236.01099,1
1.4605806,1.4581414,0.40303916,0.89818627,1.6223494,0.76306033,1.9685103,0.7295735,356.91064,1
0.9953337,0.9490512,0.86732763,1.6912627,0.31055048,1.1353294,1.2372031,1.7024426,185.42274,1
1.2184004,1.9200407,1.7443354,0.6974799,1.7198129,1.9169556,0.51439434,1.2204176,266.55084,1
0.5636078,1.2991346,0.1872856,1.468376,0.83963966,1.1746143,0.051724806,1.390883,261.6393,1
0.9919827,1.250502,0.631336,0.29164034,0.8708579,1.8879583,0.45558804,1.351678,404.14465,1
0.099687085,1.4361995,0.47687438,0.9030341,0.7355062,0.2256807,0.6911639,0.7002499,352.62042,1
1.0442113,1.9447031,0.94003505,1.8288523,0.9231153,0.21508661,0.46030578,0.81503534,219.33086,0
0.6507375,1.7316586,1.3572912,1.1566169,0.9824591,0.79454124,1.2243849,0.24921434,242.47131,1
0.3250664,0.6062327,0.34236923,1.3541974,0.04953664,0.320355,1.8052162,1.9950863,517.8536,1
0.975181,0.9907401,1.5467975,0.07237916,0.85404295,0.19965576,0.80185276,1.9676437,414.9687,1
1.5072665,1.9700917,1.4920973,1.2162201,1.5084417,1.3181833,0.92813206,0.58509266,317.473,1
1.0403562,0.51698697,0.9733527,0.2922708,1.1307902,0.4905674,0.5872162,0.9980563,225.06044,0
0.3250525,1.9247597,0.89388865,0.70455843,0.05839321,1.6865088,1.2516679,0.8328103,239.18953,1
0.4910656,1.4902748,1.8909491,0.7616194,0.26975214,0.2183895,0.012723945,1.4879109,550.1423,1
1.9627907,1.9856355,1.5683945,0.32436755,1.955419,0.6556269,0.66723925,1.374674,304.8557,1
0.098098375,1.6515394,1.9945946,1.5501395,1.563353,0.78062737,0.13184278,1.5853349,389.62256,1
1.1943161,1.8186774,0.2319258,0.6102461,0.7213123,1.3665594,1.5754904,1.9220408,349.57886,1
0.5908143,0.9872728,0.05792186,0.5059758,0.748007,1.1876124,0.941691,0.72895014,159.37442,1
1.248156,1.6572313,0.48336226,0.68575174,1.4098473,1.5558811,1.6507938,0.41866243,256.00482,1
1.0785339,1.8000222,0.7839009,0.8597662,1.9696459,0.22610529,1.411204,1.7003683,255.38101,0
0.30158705,1.4289064,0.93947643,1.7057818,1.8149047,1.7449698,0.12877028,1.5137105,296.2614,1
1.8430551,1.2426969,1.2017521,0.09001078,1.712066,0.09280712,0.6270192,1.8517262,319.1541,1
1.8994902,1.9838011,0.95280457,0.35485908,0.97588897,0.20462584,1.7450722,1.1210744,478.62607,1
0.8090118,0.1590614,0.81048137,1.7323833,1.4068118,0.16491103,0.3198144,0.784617,218.3631,1
0.20275016,1.8680824,1.3045841,0.189646,1.5761149,0.7368119,0.4897413,1.1399698,194.44691,1
0.026744267,0.9307953,1.68761,1.8561152,0.68510944,1.2848731,0.45364687,1.1204262,233.63351,1
0.50805545,1.1427131,0.34344423,1.8824651,1.773835,0.67383647,1.5533258,0.19100825,119.95969,0
1.4807218,0.5649183,0.27128354,1.3563825,0.93961364,1.0602793,1.0410596,0.11889596,324.98776,1
0.1027605,1.202335,1.2477293,0.094349116,0.7568787,1.2257025,1.3133613,1.6565515,162.04428,0
0.8414646,1.0965155,1.1571207,0.62409055,0.1076508,0.008451852,1.6722509,0.40046364,283.51648,0
1.2605094,1.1540949,0.79926616,1.6669866,1.3968031,0.045482926,1.5533881,1.0139977,275.64114,1
0.69403857,1.4537693,1.3721312,0.6211765,1.9660777,1.2974169,1.2115594,0.13976073,230.76923,1
0.55863756,0.893948,1.2612514,1.0255272,1.5260658,0.5251354,1.404314,1.6331941,178.12225,1
1.5301,1.5416932,1.7770141,0.16835709,1.3943832,1.9373564,1.1473013,0.43463263,205.4799,1
1.9975076,0.3493546,0.6711154,0.34412438,0.9290257,0.83775204,0.9824818,1.8559668,262.512,1
0.95664877,1.0292526,1.7733642,1.635516,0.47944406,0.025851911,1.2589992,1.6896996,358.07684,1
1.1057003,0.42235383,1.4827101,1.3390785,1.1300651,1.7266723,1.5684847,1.3359042,44.797203,0
1.3295174,1.3244053,1.0503294,0.9278433,1.4192009,1.220989,0.9799611,0.25332272,228.3109,1
1.4038576,1.2919972,0.6844969,0.7126463,0.49344477,1.9238305,1.7204027,1.1220981,188.8604,1
0.8033063,1.4736506,1.0554564,1.9517021,0.11024523,0.06857147,1.137222,0.40655845,647.0068,1
1.2086083,1.5628461,0.27621952,0.88121647,1.3773341,1.6677271,0.9926882,0.41230717,196.30595,1
1.1715986,0.90903413,1.5438509,1.1111522,0.5588457,1.5087858,1.035494,0.3550931,207.17397,0
1.1261446,1.8966401,1.4110326,0.5976067,1.4217464,0.5652126,1.0853777,1.0531915,327.07654,1
0.49478176,0.6957624,1.8843629,0.5011971,1.6020541,1.3347411,1.0652583,0.27502975,272.8441,1
0.4091415,0.35795525,1.1735885,1.9467664,1.7544786,0.050503764,0.5474532,0.3145149,253.50883,1
1.9513557,0.47122046,0.40262637,1.2417506,1.1123731,0.45170298,1.3407297,0.19401442,356.30402,1
0.03873813,0.16482958,0.72973645,1.9500327,1.094494,1.5094522,0.6429915,1.4386781,199.2656,1
1.9323624,0.71552175,1.9981189,1.27682,1.4971828,0.50433445,1.2861816,1.0220125,466.71863,1
1.9128053,1.8093501,0.7933452,1.8937395,1.7696251,1.1807677,0.16423582,0.32158047,202.86465,0
0.15374848,0.21598622,1.9539047,0.4243346,1.3817092,1.2730565,1.2622898,0.413408,276.7061,1
1.1586932,1.2510767,1.1408106,0.37232494,1.4461212,0.14648633,1.1824,0.87251866,157.32047,1
0.50057316,1.6147779,0.35178512,1.8659636,1.7691301,0.7211751,0.61030585,0.27497336,209.71709,1
1.8326557,1.2550638,0.06356716,1.0219989,0.1715979,1.1475013,1.0179235,0.16569209,287.92773,1
1.6317211,0.52463436,1.0829687,1.2780777,1.9246091,0.9876234,1.8346316,0.7097147,473.09198,1
1.7148744,0.47165245,1.4149595,0.17722398,1.9721007,1.9078728,0.88442725,1.0478704,329.05875,1
1.1955497,0.5500751,1.3489429,1.3971239,1.050153,0.29548138,1.8383719,0.23009017,296.41608,1
1.2583443,0.20617719,0.29220143,0.041076627,0.72672814,1.2791651,1.0430884,1.3490783,302.88885,1
1.3500377,0.2803475,0.11467481,1.2507163,1.3064486,1.1134075,0.49152493,1.6215304,537.7362,1
0.15137203,1.2646235,0.24082308,1.3088955,0.8354516,1.4362061,0.10438441,1.110166,239.27113,1
0.2897558,1.3647633,0.23991126,0.14716664,1.4262456,0.12706387,0.44906163,1.6494704,502.40598,1
1.6193767,1.7082515,0.6521998,1.0560961,1.5466948,0.27397102,1.4487817,0.1949727,248.22781,1
1.8265013,1.2746204,0.98661065,0.9694585,0.3627241,0.69183475,1.4542474,1.0818872,194.69888,1
1.0586125,0.39049178,1.3807247,0.7840678,0.36550668,1.8875695,1.0135975,1.0560733,243.34001,1
